id,lon,lat,label,inside_oil_polygon,oil_region
456380,133.105980762313,34.1051685823292,possible_oil,false,E Asia
462861,109.601685406408,21.5674762710653,unknown,false,E Asia
467255,121.24459366811901,32.5342653953543,wind,false,E Asia
467788,130.228744280908,32.9414685053881,unknown,false,E Asia
468352,111.503125456577,21.2706027622727,wind,false,E Asia
468964,121.497447999526,30.4188892652294,wind,false,E Asia
478746,123.306716185341,39.4895074152539,wind,false,E Asia
480370,111.513996323195,21.364767227757795,wind,false,E Asia
485473,122.036141494502,32.15375380112841,wind,false,E Asia
489249,121.12951734137,32.7387369259367,wind,false,E Asia
491518,119.463270849185,25.170915244948805,wind,false,E Asia
493218,121.323221672084,32.6808420030736,wind,false,E Asia
494237,120.45232100841498,34.5101199625221,wind,false,E Asia
510913,121.24112826822602,32.7765152830692,wind,false,E Asia
514345,119.578086364125,25.5984596838472,wind,false,E Asia
517002,122.11903301528,32.1464653607557,wind,false,E Asia
527342,121.667909549072,30.6526068056533,wind,false,E Asia
528010,121.461773954626,32.794568505170595,wind,false,E Asia
529622,116.122985961829,22.7265657091593,wind,false,E Asia
20490,118.27362975047701,38.1825633733641,oil,true,E Asia
523013,121.353812765323,32.9559880608617,wind,true,E Asia
56023,120.94410915843801,27.254919593001404,probable_wind,true,E Asia
54937,121.321083916352,32.9965856038466,wind,true,E Asia
371030,121.06112064618398,33.6638344497161,wind,true,E Asia
540736,119.35358225659802,37.9921747774053,oil,true,E Asia
253050,121.289960581796,32.9946465019148,wind,true,E Asia
334160,113.057627288049,22.002631958345496,unknown,true,E Asia
155460,121.32407595059799,31.539993937326102,unknown,true,E Asia
399854,118.91366142125801,38.3091892573113,oil,true,E Asia
63584,120.80709627876,39.9152767371374,probable_oil,true,E Asia
305484,114.008353654519,22.3510892591204,unknown,true,E Asia
393278,119.553872488461,38.213315223590108,oil,true,E Asia
420485,120.99261177500301,33.5926656319859,wind,true,E Asia
153582,112.396595151212,19.7051589549868,oil,true,E Asia
411768,121.27000315766702,33.0002407828483,wind,true,E Asia
430407,121.39226065947298,33.0081871301183,wind,true,E Asia
75597,121.94397703258201,31.2725575167846,unknown,true,E Asia
336438,120.244837539037,23.9867582979876,wind,true,E Asia
236075,121.268529218067,33.291181299295204,wind,true,E Asia
316863,121.19568875411998,33.3038359796568,wind,true,E Asia
499777,121.036875725375,33.6575583386321,wind,true,E Asia
192348,118.819850636764,38.2755960249859,oil,true,E Asia
302238,139.982682023156,40.224064424202,probable_oil,true,E Asia
388489,121.28687490887602,25.135898455233296,probable_oil,true,E Asia
129019,118.77218782756302,39.0027246930537,wind,true,E Asia
339610,120.611984017803,39.7996610992207,oil,true,E Asia
115945,112.229924764311,19.782849418829205,oil,true,E Asia
485955,121.25460305291699,33.370376715022,wind,true,E Asia
228425,121.410521057368,33.0257068239653,wind,true,E Asia
236622,121.151097560981,33.6400256722295,wind,true,E Asia
358508,119.392608506193,25.1509838478702,wind,false,E Asia
360654,121.99965974710202,30.7652323559401,wind,false,E Asia
363965,122.08805000637301,32.1582754810085,wind,false,E Asia
369346,121.196357840167,33.4415939497474,wind,false,E Asia
372662,121.054762977791,33.4705975490887,wind,false,E Asia
374438,121.454730008914,30.4711953892106,wind,false,E Asia
377721,121.152541169927,33.5821737537467,wind,false,E Asia
379803,121.607472939536,32.666644985534091,wind,false,E Asia
380953,121.10757723995998,33.496368681018794,wind,false,E Asia
385144,120.77150972808599,34.282020429003,wind,false,E Asia
394363,121.457060950343,33.0457383618238,wind,false,E Asia
402004,111.601831601566,21.2793038577817,wind,false,E Asia
404128,121.52697544118799,33.306788201603595,wind,false,E Asia
404197,120.004223727594,25.770154444130903,wind,false,E Asia
408512,120.40836464895001,34.53475971904961,wind,false,E Asia
408557,110.791722272196,20.6343900705436,wind,false,E Asia
408635,122.162078358748,32.1299786017259,wind,false,E Asia
413429,111.454035316903,21.3261370969728,wind,false,E Asia
437073,122.04874029076,29.0989588386881,wind,false,E Asia
441025,121.13359398168998,32.748981997877,wind,false,E Asia
449618,122.204236081188,32.0864445319874,wind,false,E Asia
20547,120.48616680407899,34.2728454574073,wind,false,E Asia
32321,122.132787207376,30.92097607724541,wind,false,E Asia
36225,123.178254834793,39.4729242299264,wind,false,E Asia
46060,121.38926750210499,32.6923263963375,wind,false,E Asia
47165,121.74945006605002,32.695611161875405,wind,false,E Asia
48347,113.461999991778,21.917909522530795,wind,false,E Asia
49974,120.64264726061602,34.3189208849052,wind,false,E Asia
62545,121.963906798798,32.6751180236248,wind,false,E Asia
65212,121.618296750971,33.0108322072743,wind,false,E Asia
67338,111.645409891892,21.366121841046905,wind,false,E Asia
72345,125.85201714030401,34.3818730525903,possible_oil,false,E Asia
75048,122.30945958985,30.373655451397195,unknown,false,E Asia
76119,121.10244390404101,33.298234970218907,wind,false,E Asia
79346,121.993580398432,30.6971872189627,wind,false,E Asia
81462,120.35670120929998,34.4532012686958,wind,false,E Asia
85354,110.750702900256,20.653742284403002,wind,false,E Asia
86342,121.22867423797099,32.89450265735681,wind,false,E Asia
87373,110.619631576055,20.539300207375497,wind,false,E Asia
88478,111.664052294593,21.318125819202102,wind,false,E Asia
90220,121.21024488193999,32.5577606829273,wind,false,E Asia
97819,110.584503551627,21.0606499961818,unknown,false,E Asia
99447,121.69552040311201,38.843889985114991,unknown,false,E Asia
103812,120.646940385123,34.248420220842505,wind,false,E Asia
112714,121.27089505632499,32.8937840051295,wind,false,E Asia
123447,111.613882194567,21.3109662691153,wind,false,E Asia
124540,121.43103798807601,33.1750735326405,wind,false,E Asia
130009,122.13600087584501,32.1593395022305,probable_wind,false,E Asia
130538,121.52100013380101,32.7618600952935,wind,false,E Asia
138765,119.35232621447902,25.085489625462095,probable_wind,false,E Asia
139278,119.72560480848499,25.694717506015202,probable_wind,false,E Asia
141517,120.34893318573101,34.5104676601506,wind,false,E Asia
151112,120.379132422865,34.4833363647653,wind,false,E Asia
152207,121.427277266613,36.4308267577439,wind,false,E Asia
160808,121.25654256938502,32.5380202874257,wind,false,E Asia
174959,119.98145130478702,25.787851772358703,wind,false,E Asia
184133,121.533108384049,32.8059906925406,wind,false,E Asia
186273,110.73395193434,20.5464126199077,wind,false,E Asia
189109,112.189200236724,21.3797589146498,wind,false,E Asia
190685,121.21998624587002,32.5089179324151,wind,false,E Asia
199456,111.503570976324,21.274940071596603,wind,false,E Asia
201084,109.335974439576,21.4346111628774,unknown,false,E Asia
203260,121.04761504947498,33.324272195906808,wind,false,E Asia
203302,113.426132538287,21.9067586680396,wind,false,E Asia
203814,109.073241601787,21.516126858356902,unknown,false,E Asia
216796,111.543566255354,21.293192605892,wind,false,E Asia
222898,121.94752664950501,32.7032544633851,wind,false,E Asia
223513,126.524922990854,35.9880823335752,unknown,false,E Asia
228913,122.052904738749,31.256576167054902,unknown,false,E Asia
236617,111.582673911974,21.234526768198098,wind,false,E Asia
240604,121.445433081855,30.609712591806208,wind,false,E Asia
244305,116.08249410171902,22.7216236212513,wind,false,E Asia
250851,121.639967265777,33.0149374253325,wind,false,E Asia
254156,121.63673389872201,32.3843941883865,wind,false,E Asia
254723,121.494363816328,33.1355016658275,wind,false,E Asia
258046,121.575951795877,33.3219105806418,wind,false,E Asia
259028,121.04622439860098,32.6715771642178,wind,false,E Asia
267211,121.33988923584101,32.668329136961,wind,false,E Asia
268305,121.16392455456898,33.3937291850838,wind,false,E Asia
273797,130.381929494749,33.6180122037185,unknown,false,E Asia
275454,120.02261752595702,25.879946804201204,wind,false,E Asia
278176,111.664272908721,21.3687989374159,wind,false,E Asia
291307,121.24956339696199,33.441573869139795,wind,false,E Asia
295098,116.232026465412,22.629190827669603,wind,false,E Asia
296836,121.980345968502,32.6953413464763,wind,false,E Asia
297338,120.093797692004,34.4377848924975,unknown,false,E Asia
303981,121.95192926166202,32.704635166675708,wind,false,E Asia
304471,121.481574373298,33.1041442775913,wind,false,E Asia
315243,121.955372803595,30.071598209307204,unknown,false,E Asia
315269,122.249036807284,29.5759771345757,wind,false,E Asia
316830,114.962110751713,22.2981588831294,wind,false,E Asia
332503,123.15728496690501,27.360454609582096,possible_oil,false,E Asia
332536,121.78513163038,32.8570493265493,wind,false,E Asia
332651,121.98291910121702,32.714263543466195,wind,false,E Asia
335350,110.79171538948701,20.578467147156605,wind,false,E Asia
339151,119.37612780276399,25.107608545813104,probable_wind,false,E Asia
346571,119.45320145300802,25.385652063120606,wind,false,E Asia
347118,121.77419784522799,32.0713082638922,unknown,false,E Asia
352626,111.560628970668,21.365268885568604,wind,false,E Asia
353069,122.249884221846,32.0514853450437,wind,false,E Asia
355769,122.05966214334002,32.1443209378483,wind,false,E Asia
452396,119.694759182839,37.3289349969378,possible_oil,false,E Asia
454318,111.523509996185,21.2686986019553,wind,false,E Asia
456866,129.11025833721004,31.373478248326297,possible_oil,false,E Asia
470619,113.44594067174002,21.8819057675241,wind,false,E Asia
471616,111.477995506064,21.237408820800802,wind,false,E Asia
475477,130.723921331685,34.0529550481168,possible_oil,false,E Asia
480437,121.244746862952,32.7545772187786,wind,false,E Asia
481464,114.95030777951399,22.3245659744666,wind,false,E Asia
482053,113.735211089331,22.1486297111803,wind,false,E Asia
484288,121.269872821661,33.5030659455445,wind,false,E Asia
485437,120.43651217760498,34.5244120502356,wind,false,E Asia
486517,119.41579619409302,25.1424524138204,wind,false,E Asia
487007,119.52458560821901,25.2255448359363,wind,false,E Asia
489281,121.662328883192,30.654511147261605,wind,false,E Asia
495403,119.534511927599,25.221620939831404,wind,false,E Asia
495434,121.720840328388,30.634039825232303,wind,false,E Asia
503061,121.220459144703,33.4875389668923,wind,false,E Asia
504705,121.686482557849,30.6460721637624,wind,false,E Asia
509733,121.763169780234,32.8259959520895,wind,false,E Asia
512001,120.17682745304201,34.4232812122575,wind,false,E Asia
512574,113.47846181824102,21.931104056163296,wind,false,E Asia
516509,119.46347734468699,25.1576733137109,wind,false,E Asia
516962,119.769751092733,34.6393178500243,wind,false,E Asia
531143,121.475229483411,33.0947688541856,wind,false,E Asia
532796,119.39489326232399,25.385630358078302,wind,false,E Asia
544067,121.85521672685299,32.6624982198026,wind,false,E Asia
336975,119.46342327450401,37.9597906638841,oil,true,E Asia
67568,119.322083017685,37.560474757160506,probable_oil,true,E Asia
327049,119.78344092150401,25.6937658452641,wind,true,E Asia
201088,120.828323290252,24.727808813662197,wind,true,E Asia
342354,118.76359657258898,38.9966482318137,wind,true,E Asia
105008,121.21543975326901,33.2555059913648,wind,true,E Asia
162061,118.81886060694501,38.9849402637322,wind,true,E Asia
217910,121.11280948217302,33.6400248159477,wind,true,E Asia
313640,120.418489127647,39.2495790589734,oil,true,E Asia
301654,118.944011312959,38.136144187125808,probable_wind,true,E Asia
134381,118.82201709451601,38.2287433385607,oil,true,E Asia
238809,108.795949583255,20.8182647226438,oil,true,E Asia
243762,120.04089948966,23.4458203271278,oil,true,E Asia
232296,118.786184148704,39.009707100308596,wind,true,E Asia
114840,121.21199606836602,33.3243534483445,wind,true,E Asia
378148,119.01268637575001,39.1789692050871,probable_oil,true,E Asia
417201,109.839075914447,20.448979633111595,probable_oil,true,E Asia
124037,121.44542392046502,33.0564079459735,wind,true,E Asia
230052,118.79186839261598,38.2314071292708,oil,true,E Asia
77811,119.49372594448,35.2566878348002,oil,true,E Asia
169203,120.81711043650802,24.697874096169198,wind,true,E Asia
361747,139.999921746997,39.7797364008281,oil,true,E Asia
494255,119.598589540999,37.9247388662573,oil,true,E Asia
368405,113.74998133539002,22.560514624198696,unknown,true,E Asia
357908,121.938710160143,32.7005339652791,wind,false,E Asia
360034,121.29250167775201,32.8456065008981,wind,false,E Asia
368299,120.33807893581802,34.491069745648,probable_wind,false,E Asia
369893,120.590450654032,34.2555991381075,wind,false,E Asia
374331,119.76487616508798,34.584653285753291,wind,false,E Asia
376061,116.26434656602899,22.664318163551,wind,false,E Asia
377066,112.284239863093,21.4851663128687,probable_wind,false,E Asia
378161,121.722913137438,32.6454888139763,wind,false,E Asia
379791,122.169674737352,32.146462687194209,wind,false,E Asia
381445,115.023029997907,22.3458668659488,wind,false,E Asia
384150,113.727622061908,22.136695409752896,wind,false,E Asia
388021,121.87042702224201,32.7730341152809,wind,false,E Asia
390173,111.526892375092,21.215079157426096,wind,false,E Asia
395433,122.12663902351099,30.9771668917539,wind,false,E Asia
404742,121.232859424501,32.6236508626501,wind,false,E Asia
408458,121.46121881500699,32.7612941130846,wind,false,E Asia
410821,111.585143520079,21.2715853988528,wind,false,E Asia
411402,121.634522702114,32.6565094773016,wind,false,E Asia
415034,110.54259944293,20.4924354211011,unknown,false,E Asia
415654,122.26104947214199,29.576063591542802,wind,false,E Asia
417685,130.266009821067,33.8020847052867,possible_oil,false,E Asia
418201,121.091928389481,33.3054696753888,wind,false,E Asia
419354,119.459936861388,25.1727638208383,wind,false,E Asia
423839,119.985393521131,25.7676763750111,wind,false,E Asia
424306,121.88217775341602,32.843176771939,wind,false,E Asia
424892,121.184490132615,33.6400025954925,wind,false,E Asia
430947,126.54100617841002,37.2678674926908,probable_wind,false,E Asia
442495,121.969619513634,32.710147756839106,wind,false,E Asia
443629,126.340302153076,35.4817226895034,probable_wind,false,E Asia
445940,119.72600993916302,25.682315960139203,wind,false,E Asia
446325,113.724147285007,22.1424686348182,wind,false,E Asia
6135,121.91674524637801,32.7482184298698,wind,false,E Asia
6622,121.11747307226501,32.7484609750029,wind,false,E Asia
37421,121.67720626759,32.7964772102449,wind,false,E Asia
38905,122.04789927785902,32.1490421353621,wind,false,E Asia
40032,122.11374575292,32.106163363084008,wind,false,E Asia
46252,121.92545047587602,32.6963754280301,wind,false,E Asia
47191,119.748292670242,34.5893396145229,wind,false,E Asia
52732,120.04844899006,25.866226960386,wind,false,E Asia
61976,121.06742526615902,33.4963837058153,wind,false,E Asia
64115,121.211009509558,33.519733303371396,wind,false,E Asia
66216,121.279721370009,33.4192398849273,wind,false,E Asia
66234,122.050538081362,32.1918505852512,wind,false,E Asia
66235,120.57851868790002,34.2627781298923,wind,false,E Asia
67352,122.008853843617,32.6651499322445,wind,false,E Asia
70222,121.94463657241502,30.5769261426062,unknown,false,E Asia
80382,122.18412558043401,32.1409669366618,wind,false,E Asia
82560,121.557332555973,32.6666663739937,wind,false,E Asia
87993,121.99266370094702,32.663113869754106,wind,false,E Asia
98967,120.60225544716198,34.3143880509286,probable_wind,false,E Asia
101009,115.452470065996,22.6852922213028,possible_oil,false,E Asia
101683,121.885245214952,32.739042780899496,wind,false,E Asia
102735,120.559206707832,34.2876677636192,wind,false,E Asia
103847,121.22971251398901,32.6404414495283,wind,false,E Asia
106192,121.497882292384,32.7471487013662,wind,false,E Asia
106675,120.54516912133901,34.2494145914768,wind,false,E Asia
108416,122.04859868047498,32.132201932058095,wind,false,E Asia
111556,121.61331236105701,32.6682853197523,wind,false,E Asia
113772,116.301032300673,22.6884532692135,wind,false,E Asia
116463,121.06649303822698,33.314919557434,wind,false,E Asia
126755,110.760019468916,20.6279725117377,wind,false,E Asia
129526,123.37236185804498,39.570110679092494,wind,false,E Asia
140932,121.31297243144301,32.498308666174808,wind,false,E Asia
152753,121.430139418479,33.18637820448749,wind,false,E Asia
158734,119.58627430852502,25.613296422600104,wind,false,E Asia
166494,121.46249394277199,30.643963535567604,wind,false,E Asia
172413,121.87210383566898,32.735213340025204,wind,false,E Asia
186296,121.44566571700298,33.0907140363237,wind,false,E Asia
191770,123.365111577307,39.5291239643888,wind,false,E Asia
193957,122.22565501884202,31.0985426173186,unknown,false,E Asia
196098,110.615139972324,20.5914545926857,wind,false,E Asia
196167,126.32255818436902,33.7976787035673,possible_oil,false,E Asia
199993,119.46659909797802,25.1690469544919,wind,false,E Asia
201098,112.181656751906,21.396016979895897,wind,false,E Asia
209758,121.25330675905299,32.7416562778053,wind,false,E Asia
211995,113.428143184192,21.886891277408903,wind,false,E Asia
213516,111.455246705762,21.2695564236204,wind,false,E Asia
214714,121.92086666989002,30.456265715818208,wind,false,E Asia
215660,122.178757834715,29.562529848133003,wind,false,E Asia
218468,121.13888976416801,32.5435929023771,wind,false,E Asia
220103,126.12924153077299,35.4653183960501,possible_oil,false,E Asia
223023,121.120395163546,32.7387925359244,wind,false,E Asia
224574,121.35930318277401,32.71666510552091,wind,false,E Asia
227327,121.855399770848,32.6788272854797,wind,false,E Asia
231162,120.460265002505,34.5243367439075,wind,false,E Asia
233370,121.49108737174,32.7615167043488,wind,false,E Asia
243128,120.34138543379099,34.510472591201292,wind,false,E Asia
245427,116.078596139854,22.7303077626717,wind,false,E Asia
248731,110.644224058474,20.532053231010597,wind,false,E Asia
257906,109.320568332454,21.415701626116796,unknown,false,E Asia
266255,119.79442294993801,34.6095313674746,wind,false,E Asia
272190,121.531093369499,32.8439510863329,wind,false,E Asia
278206,121.80973764525498,32.6479552453607,wind,false,E Asia
281445,113.448405154586,21.9004598035603,wind,false,E Asia
282064,121.490472697341,32.8441515596208,wind,false,E Asia
292960,113.417218618586,21.909290628349304,wind,false,E Asia
294497,116.21524725409101,22.7598535929827,wind,false,E Asia
295227,121.47213258668,36.4449116703284,wind,false,E Asia
296128,121.552422893006,32.3149124008928,unknown,false,E Asia
298988,122.159889213909,29.5782704986887,wind,false,E Asia
301648,121.420426214204,33.1048351532103,wind,false,E Asia
301685,112.243004499064,21.4641408002205,wind,false,E Asia
308229,121.513963130857,32.84407615664999,wind,false,E Asia
309288,140.652153000725,41.8035430676157,possible_oil,false,E Asia
309895,111.524026949794,21.321353382747496,wind,false,E Asia
313651,120.72174556569,27.4049404656682,possible_oil,false,E Asia
318559,120.035388574915,25.867063465841696,wind,false,E Asia
320556,121.22596870483001,32.5204780737614,wind,false,E Asia
327609,121.93474602077498,30.469408226383003,wind,false,E Asia
328295,121.65637691462298,32.809137763046706,wind,false,E Asia
334220,121.37213829602702,33.517013577121304,wind,false,E Asia
336576,109.312184056493,21.413111483735502,unknown,false,E Asia
339052,122.049105586937,30.955466017049904,unknown,false,E Asia
339625,112.245944760017,21.493821880392705,wind,false,E Asia
339643,115.93637401400402,22.695095690103,wind,false,E Asia
340125,121.500046943806,30.6084070402571,wind,false,E Asia
340847,121.83984789308501,32.6305276248524,wind,false,E Asia
345469,121.4369762305,33.1864407178211,wind,false,E Asia
349830,121.39976052267602,33.5038919411008,wind,false,E Asia
354197,121.503893016533,32.7943956854085,wind,false,E Asia
452419,122.253016487624,29.575985809455194,wind,false,E Asia
459520,121.45464157103,30.467593588513203,wind,false,E Asia
459537,121.619148435966,32.669972744598,wind,false,E Asia
460137,121.433246294306,36.3749760322214,wind,false,E Asia
460741,121.776797769666,32.844733198345608,wind,false,E Asia
465097,121.078894905298,33.536513794152093,wind,false,E Asia
479397,126.51857915197601,34.073316267828496,possible_oil,false,E Asia
482659,119.40430510064799,25.4208877963678,wind,false,E Asia
485893,121.923221565877,31.9013202446936,possible_oil,false,E Asia
487001,116.20316343655,22.744841207694904,wind,false,E Asia
488174,122.019391136247,30.746247154672904,wind,false,E Asia
488741,125.80996508517602,37.0054580796872,possible_oil,false,E Asia
489207,116.15485499064098,22.7418710205702,wind,false,E Asia
498159,119.989038571946,25.8614174829782,wind,false,E Asia
500305,121.261825280233,33.5191419124763,wind,false,E Asia
503599,121.666211102409,32.7953330702664,wind,false,E Asia
504179,115.023012479132,22.3256835918505,wind,false,E Asia
506263,121.41027508919099,32.911727852935705,wind,false,E Asia
512122,121.201965902347,33.4733211056748,wind,false,E Asia
515326,115.961547709443,22.6988356224206,wind,false,E Asia
520745,119.318402508574,39.615019598985,possible_oil,false,E Asia
523052,116.22837343002402,22.6384275957893,wind,false,E Asia
524658,121.92779202906598,32.7514229201146,wind,false,E Asia
530703,122.18890073417299,32.1390979277612,wind,false,E Asia
538968,121.279289090797,32.4755842267843,wind,false,E Asia
544535,119.82481180974898,34.5823103104716,wind,false,E Asia
96759,109.056381278136,21.0494199138268,oil,true,E Asia
370979,118.891867948768,38.3012412643284,oil,true,E Asia
474371,121.444067471486,33.0166145697792,wind,true,E Asia
508578,116.02886317571101,21.742752367644602,oil,true,E Asia
163655,118.84804351598102,39.019229883975804,wind,true,E Asia
443078,118.54880965551001,38.919223346564891,probable_oil,true,E Asia
323264,127.96477344963,26.3773182137602,oil,true,E Asia
6142,121.394859357258,32.9377308721353,wind,true,E Asia
437604,115.21794291181399,21.1644950863812,oil,true,E Asia
114946,121.083399430263,33.582184134972,wind,true,E Asia
429274,121.46276525876802,40.664840049098792,oil,true,E Asia
458418,108.846427880142,20.8436113967158,oil,true,E Asia
538484,118.846052125045,38.979186616633,wind,true,E Asia
480914,121.431155082088,33.0145136538086,wind,true,E Asia
456290,119.19859890881001,37.9241894886854,oil,true,E Asia
292393,118.819533809769,38.260056434416,oil,true,E Asia
346655,117.928854205586,39.1210627598152,oil,true,E Asia
79333,118.84461053428001,39.0092452543528,wind,true,E Asia
291823,118.81886584820201,38.2785739206885,oil,true,E Asia
545108,120.018304944349,23.5647589799859,wind,true,E Asia
537248,121.38985706616101,33.0223181394684,wind,true,E Asia
525659,121.157890442603,33.680397815994596,wind,true,E Asia
375971,121.26987932762,32.9844563906248,wind,true,E Asia
303930,121.284976280471,33.265347297444507,wind,true,E Asia
364505,121.24813559694499,32.8339690402769,wind,false,E Asia
365615,120.01727581046401,25.798307206920207,wind,false,E Asia
368856,121.69688222411801,37.6843960377929,wind,false,E Asia
370424,119.761386317954,34.6255357618736,wind,false,E Asia
371581,110.771233844223,20.658698120006605,wind,false,E Asia
372719,121.126530443044,33.1359206122727,wind,false,E Asia
378628,110.720451169019,20.568461107457903,wind,false,E Asia
381411,112.211599851494,21.4919089329025,wind,false,E Asia
381990,121.49843801225198,30.4863276125581,wind,false,E Asia
383062,121.284931232621,32.8935883007275,wind,false,E Asia
388496,121.48639099302602,33.135442860207,wind,false,E Asia
392764,119.657426162117,35.49804813783549,possible_oil,false,E Asia
394422,123.36833291398601,39.3680772137339,wind,false,E Asia
394910,121.845539524072,32.765786670362196,wind,false,E Asia
400318,121.79831119891901,32.664711201476706,wind,false,E Asia
403066,119.348396079567,25.118106465499405,wind,false,E Asia
404146,122.043821922603,29.0521547479807,wind,false,E Asia
417781,121.273086688296,32.6532103372195,wind,false,E Asia
429352,110.79172479693202,20.6586226322882,wind,false,E Asia
430946,120.04494468090199,34.5045989241206,wind,false,E Asia
436002,122.18665728216301,32.1205648366047,wind,false,E Asia
447408,121.834425612184,32.6632659209086,wind,false,E Asia
3323,121.66962418924598,32.6502056593338,wind,false,E Asia
3431,121.732913846218,30.6298923356532,wind,false,E Asia
5527,121.26901308582201,30.6615776802727,unknown,false,E Asia
6761,112.228877219714,21.371752255095505,wind,false,E Asia
13323,111.582027587787,21.337663415102,wind,false,E Asia
47155,119.449898321747,25.389332528017,wind,false,E Asia
48901,121.77818030383898,32.7056869124804,wind,false,E Asia
51633,111.042323920158,19.960106989381803,possible_oil,false,E Asia
52151,121.04740869669901,33.4835008841378,wind,false,E Asia
54955,121.994539349982,29.975523389670702,unknown,false,E Asia
55477,129.140278109039,35.1289111379612,unknown,false,E Asia
56634,123.32432317272898,39.489460736242904,wind,false,E Asia
65715,111.477101834999,21.325712076993895,wind,false,E Asia
67909,111.60491710193,21.325771345627604,wind,false,E Asia
71279,121.807824518241,30.755485635115203,probable_wind,false,E Asia
72969,121.607103531027,30.649200913153596,wind,false,E Asia
79335,121.147623919719,33.5236713642988,wind,false,E Asia
79340,119.388101573389,25.4029117494639,wind,false,E Asia
82561,121.454832801797,39.328785313806591,unknown,false,E Asia
83099,117.017067831878,23.2692085176023,wind,false,E Asia
84782,120.095775374368,34.4955133978005,wind,false,E Asia
101023,121.455105325757,30.496846590041798,wind,false,E Asia
104448,121.65502835261901,32.6454880042971,wind,false,E Asia
113866,119.94772797507999,26.7316619829792,unknown,false,E Asia
118566,121.271856519728,32.8241736163578,wind,false,E Asia
124525,121.42816279229201,36.3982530923047,wind,false,E Asia
126771,122.009751009545,30.7358225860565,wind,false,E Asia
133325,111.654613076881,21.26655129614,wind,false,E Asia
133863,116.240959607852,22.6620179017986,wind,false,E Asia
143121,122.27305855495301,29.5761783728081,wind,false,E Asia
148456,119.788305956386,34.583704847445,wind,false,E Asia
150518,116.11981748332602,22.7320009252626,wind,false,E Asia
157128,122.01165225614498,29.039029705983509,wind,false,E Asia
160975,122.24509838046102,29.575293053215603,wind,false,E Asia
163120,120.543670360197,34.2383961005202,wind,false,E Asia
164752,121.474662967466,36.4127523287618,wind,false,E Asia
181419,121.588234998664,32.762401221463307,wind,false,E Asia
184750,121.982793164694,32.6463795393184,wind,false,E Asia
192432,120.724699579299,34.2943974492489,wind,false,E Asia
197225,121.24717674302,32.6987927044738,wind,false,E Asia
212520,113.750314369353,22.0975335166633,wind,false,E Asia
225644,121.76714686521201,32.6332753299763,wind,false,E Asia
231784,121.224837790052,32.5626730120745,wind,false,E Asia
232848,121.41880073115502,33.4026546712434,wind,false,E Asia
236105,121.456701897105,32.8062655876472,wind,false,E Asia
236666,120.719264690933,34.318490153879708,wind,false,E Asia
238318,120.620899678124,34.3069864435346,wind,false,E Asia
240396,123.207550519473,39.5155418754916,wind,false,E Asia
245414,120.950586908835,33.5926489065315,wind,false,E Asia
245506,108.287135200658,21.113862477228498,possible_oil,false,E Asia
245955,131.072102988692,33.799683102145,possible_oil,false,E Asia
252549,115.926980492007,22.670333386860204,wind,false,E Asia
257954,121.49899459597002,33.162514309424,wind,false,E Asia
257964,121.230384973012,32.71898817389129,wind,false,E Asia
259019,111.489070985407,21.248099450118097,wind,false,E Asia
260693,109.271879644054,21.409188840306904,unknown,false,E Asia
265563,119.81875840956802,34.604176658613191,wind,false,E Asia
267216,110.75022427406,20.5339169473622,wind,false,E Asia
270005,121.704430134198,32.7090561220542,wind,false,E Asia
274322,119.39469761892701,25.164691991009704,wind,false,E Asia
275490,122.15042683391,32.1537115124821,wind,false,E Asia
277711,121.64019915221698,32.6354940407015,wind,false,E Asia
283171,121.507987730083,33.1227431825912,wind,false,E Asia
283628,123.340332755483,39.5237095120788,wind,false,E Asia
292400,119.726117042456,25.6781132967295,wind,false,E Asia
294493,141.399741574652,35.891364149276406,possible_oil,false,E Asia
311500,121.240565686542,32.4942165750192,wind,false,E Asia
313050,121.45427050171601,30.442083887873288,wind,false,E Asia
319475,119.70158530957399,35.550681927508,wind,false,E Asia
320182,115.005141386723,22.2983117211725,wind,false,E Asia
321216,121.11483202532101,33.3236432682656,wind,false,E Asia
321647,111.523758139268,21.2730507242881,wind,false,E Asia
328237,120.741587677485,34.2942179135005,wind,false,E Asia
331409,112.18161241760102,21.4347504839802,wind,false,E Asia
331968,123.317126165925,39.3741131748075,wind,false,E Asia
338094,122.057203257585,32.1287787091732,wind,false,E Asia
340161,120.508249881191,34.2715207689695,wind,false,E Asia
346601,122.21307334667999,32.1298624937544,probable_wind,false,E Asia
351441,121.67245090020799,32.8250448482941,wind,false,E Asia
452959,119.659236993226,25.471337945776103,unknown,false,E Asia
462919,121.744655885719,32.6939970176402,wind,false,E Asia
462932,120.57353265825101,34.2790338759882,wind,false,E Asia
465598,119.340047629241,35.0695699274918,unknown,false,E Asia
473864,122.02700542682902,30.8563583139051,possible_oil,false,E Asia
474925,119.40366612357002,25.1697500673481,probable_wind,false,E Asia
476096,110.57367036234,20.676469557113098,wind,false,E Asia
483164,121.91117569161601,32.6157169254621,wind,false,E Asia
488217,122.240677737831,32.071831936692,wind,false,E Asia
489791,120.54867163481602,34.2807027996449,wind,false,E Asia
492048,121.247796332294,32.952669439277,wind,false,E Asia
492613,121.790859292497,32.8569630872888,wind,false,E Asia
493164,121.216163994537,32.5241529318596,wind,false,E Asia
496504,116.244261129012,22.6535293132942,wind,false,E Asia
497065,122.197541760794,32.0725730468047,wind,false,E Asia
