plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,rgb_tif,rgb_png
GAO20200721t151952p0000-C,31.999808,-103.74194,2020-07-21T15:19:52+00,Oil & Gas (1B2),CH4,mfm,"[-103.74735279795543, 31.996734116961267, -103.73660855207554, 32.00588611960206]",GAO,2023-05-14 20:26:54.216106+00:00,,,,,817.2355948,186.9949425,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t151952p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20200721t151952p0000-C_l3a-ch4-mf-v1_plume.png,GAO20200721t151952p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20200721t151952p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20200721t151952p0000-D,32.034745,-103.686469,2020-07-21T15:19:52+00,Oil & Gas (1B2),CH4,mfm,"[-103.69280071177056, 32.03101198927402, -103.68200472355045, 32.04016395127744]",GAO,2023-05-14 20:31:24.145793+00:00,,,,,547.9283554,128.1740116,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t151952p0000-D_l3a-ch4-mf-v1_plume.tif,GAO20200721t151952p0000-D_l3a-ch4-mf-v1_plume.png,GAO20200721t151952p0000-D_l3a-ch4-mf-v1_rgb.tif,GAO20200721t151952p0000-D_l3a-ch4-mf-v1_rgb.png
GAO20200721t151952p0000-E,31.838215,-104.022306,2020-07-21T15:19:52+00,Oil & Gas (1B2),CH4,mfm,"[-104.02769723676435, 31.833358698385727, -104.01706662010206, 31.84243037337925]",GAO,2023-05-14 20:26:54.224813+00:00,,,,,221.9204363,68.60140725,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t151952p0000-E_l3a-ch4-mf-v1_plume.tif,GAO20200721t151952p0000-E_l3a-ch4-mf-v1_plume.png,GAO20200721t151952p0000-E_l3a-ch4-mf-v1_rgb.tif,GAO20200721t151952p0000-E_l3a-ch4-mf-v1_rgb.png
GAO20200721t151952p0000-F,32.048696,-103.649376,2020-07-21T15:19:52+00,Oil & Gas (1B2),CH4,mfm,"[-103.65662542890976, 32.044557061882486, -103.64582808730715, 32.05366832445896]",GAO,2023-05-14 20:26:54.202799+00:00,,,,,277.1380246,72.91320242,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t151952p0000-F_l3a-ch4-mf-v1_plume.tif,GAO20200721t151952p0000-F_l3a-ch4-mf-v1_plume.png,GAO20200721t151952p0000-F_l3a-ch4-mf-v1_rgb.tif,GAO20200721t151952p0000-F_l3a-ch4-mf-v1_rgb.png
GAO20200721t151952p0000-G,32.063942,-103.653419,2020-07-21T15:19:52+00,Oil & Gas (1B2),CH4,mfm,"[-103.65949673799167, 32.060093966888054, -103.6486975717336, 32.069205221778894]",GAO,2023-05-14 20:31:24.142759+00:00,,,,,686.9079542,152.2217546,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t151952p0000-G_l3a-ch4-mf-v1_plume.tif,GAO20200721t151952p0000-G_l3a-ch4-mf-v1_plume.png,GAO20200721t151952p0000-G_l3a-ch4-mf-v1_rgb.tif,GAO20200721t151952p0000-G_l3a-ch4-mf-v1_rgb.png
GAO20200721t151952p0000-H,32.069475,-103.64424,2020-07-21T15:19:52+00,Oil & Gas (1B2),CH4,mfm,"[-103.649685295258, 32.06603805720239, -103.6388853279739, 32.075189888497235]",GAO,2023-05-14 20:30:29.992048+00:00,,,,,642.0120612,240.3701121,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t151952p0000-H_l3a-ch4-mf-v1_plume.tif,GAO20200721t151952p0000-H_l3a-ch4-mf-v1_plume.png,GAO20200721t151952p0000-H_l3a-ch4-mf-v1_rgb.tif,GAO20200721t151952p0000-H_l3a-ch4-mf-v1_rgb.png
GAO20200721t151952p0000-I,32.06437,-103.664826,2020-07-21T15:19:52+00,Oil & Gas (1B2),CH4,mfm,"[-103.67051383264027, 32.05968237990606, -103.65971468474528, 32.06879366030436]",GAO,2023-05-14 20:26:54.221815+00:00,,,,,473.5732081,144.808871,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t151952p0000-I_l3a-ch4-mf-v1_plume.tif,GAO20200721t151952p0000-I_l3a-ch4-mf-v1_plume.png,GAO20200721t151952p0000-I_l3a-ch4-mf-v1_rgb.tif,GAO20200721t151952p0000-I_l3a-ch4-mf-v1_rgb.png
GAO20200721t151952p0000-J,31.856213,-104.018569,2020-07-21T15:19:52+00,Oil & Gas (1B2),CH4,mfm,"[-104.02474636087098, 31.851685724524632, -104.0141136571969, 31.860757377852522]",GAO,2023-05-14 20:28:40.220394+00:00,,,,,614.72599,241.9894638,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t151952p0000-J_l3a-ch4-mf-v1_plume.tif,GAO20200721t151952p0000-J_l3a-ch4-mf-v1_plume.png,GAO20200721t151952p0000-J_l3a-ch4-mf-v1_rgb.tif,GAO20200721t151952p0000-J_l3a-ch4-mf-v1_rgb.png
GAO20200721t153357p0000-A,32.096923,-103.525956,2020-07-21T15:33:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.53156199360969, 32.092731867945766, -103.52075924068546, 32.101883386484545]",GAO,2023-05-14 20:31:24.162226+00:00,,,,,411.9828846,87.89311533,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t153357p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20200721t153357p0000-A_l3a-ch4-mf-v1_plume.png,GAO20200721t153357p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20200721t153357p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20200721t153357p0000-B,31.919763,-103.828418,2020-07-21T15:33:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.83389046468686, 31.91511116068719, -103.82310775906596, 31.924222919350807]",GAO,2023-05-14 20:26:54.221965+00:00,,,,,827.2673644,227.0150023,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t153357p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20200721t153357p0000-B_l3a-ch4-mf-v1_plume.png,GAO20200721t153357p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20200721t153357p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20200721t153357p0000-C,31.918744,-103.867501,2020-07-21T15:33:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.87594292949424, 31.912658375532278, -103.85900532059377, 31.92707531853582]",GAO,2023-05-14 20:31:24.149235+00:00,,,,,1897.700193,625.7048816,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t153357p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20200721t153357p0000-C_l3a-ch4-mf-v1_plume.png,GAO20200721t153357p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20200721t153357p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20200721t154723p0000-A,32.062533,-103.572282,2020-07-21T15:47:23+00,Oil & Gas (1B2),CH4,mfm,"[-103.57802261898163, 32.05774478994573, -103.56727173604148, 32.06689634723073]",GAO,2023-05-14 20:26:01.102466+00:00,,,,,361.1109893,92.40602723,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t154723p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20200721t154723p0000-A_l3a-ch4-mf-v1_plume.png,GAO20200721t154723p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20200721t154723p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20200721t154723p0000-B,32.052294,-103.570021,2020-07-21T15:47:23+00,Oil & Gas (1B2),CH4,mfm,"[-103.57705166672675, 32.04965538058412, -103.56625382101618, 32.05880705302694]",GAO,2023-05-14 20:29:35.905317+00:00,,,,,1253.188852,369.774402,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t154723p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20200721t154723p0000-B_l3a-ch4-mf-v1_plume.png,GAO20200721t154723p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20200721t154723p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20200721t154723p0000-C,32.038012,-103.627125,2020-07-21T15:47:23+00,Oil & Gas (1B2),CH4,mfm,"[-103.63371694535057, 32.03388033939107, -103.62296868214358, 32.043032052889885]",GAO,2023-05-14 20:29:35.892987+00:00,,,,,1415.816252,292.4042335,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t154723p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20200721t154723p0000-C_l3a-ch4-mf-v1_plume.png,GAO20200721t154723p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20200721t154723p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20200721t154723p0000-D,31.91992,-103.828435,2020-07-21T15:47:23+00,Oil & Gas (1B2),CH4,mfm,"[-103.83355837921938, 31.915026908612045, -103.8227755516026, 31.924179273894406]",GAO,2023-05-14 20:28:40.232332+00:00,,,,,571.8061425,150.2276681,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t154723p0000-D_l3a-ch4-mf-v1_plume.tif,GAO20200721t154723p0000-D_l3a-ch4-mf-v1_plume.png,GAO20200721t154723p0000-D_l3a-ch4-mf-v1_rgb.tif,GAO20200721t154723p0000-D_l3a-ch4-mf-v1_rgb.png
GAO20200721t154723p0000-E,31.838391,-103.946017,2020-07-21T15:47:23+00,Oil & Gas (1B2),CH4,mfm,"[-103.9554792523231, 31.8319386633825, -103.94146431486219, 31.843844969542502]",GAO,2023-05-14 20:31:24.150358+00:00,,,,,360.8774125,261.6635867,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t154723p0000-E_l3a-ch4-mf-v1_plume.tif,GAO20200721t154723p0000-E_l3a-ch4-mf-v1_plume.png,GAO20200721t154723p0000-E_l3a-ch4-mf-v1_rgb.tif,GAO20200721t154723p0000-E_l3a-ch4-mf-v1_rgb.png
GAO20200721t154723p0000-F,31.82407,-103.960011,2020-07-21T15:47:23+00,Oil & Gas (1B2),CH4,mfm,"[-103.96775001624641, 31.81904240142013, -103.95702568824119, 31.828154601050432]",GAO,2023-05-14 20:31:24.156150+00:00,,,,,242.8280384,90.14993349,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t154723p0000-F_l3a-ch4-mf-v1_plume.tif,GAO20200721t154723p0000-F_l3a-ch4-mf-v1_plume.png,GAO20200721t154723p0000-F_l3a-ch4-mf-v1_rgb.tif,GAO20200721t154723p0000-F_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-A,32.057319,-103.533644,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.53975721705534, 32.05414261495364, -103.5289589569006, 32.063294189809895]",GAO,2023-05-14 20:26:54.205159+00:00,,,,,743.1995767,194.4851613,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-A_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-B,32.052414,-103.570098,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.5755086793095, 32.04773020150526, -103.56471106318683, 32.05688187190735]",GAO,2023-05-14 20:26:01.096924+00:00,,,,,1539.920921,313.3566823,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-B_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-C,31.999161,-103.62898,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.63415530354264, 31.994712258048555, -103.62336384303713, 32.00382351416741]",GAO,2023-05-14 20:27:47.124106+00:00,,,,,454.8473313,112.2547203,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-C_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-D,31.963886,-103.697156,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.70283239130684, 31.958209019534245, -103.6920448654399, 31.96736107137238]",GAO,2023-05-14 20:30:29.992219+00:00,,,,,380.2629591,110.4778376,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-D_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-D_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-D_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-D_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-E,31.898935,-103.819927,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.82705320507111, 31.895075460197617, -103.81627284094226, 31.904187224034473]",GAO,2023-05-14 20:26:01.101398+00:00,,,,,134.6082696,47.07231992,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-E_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-E_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-E_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-E_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-F,31.871415,-103.857862,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.86606998217857, 31.868027927555417, -103.855292664967, 31.877139791637298]",GAO,2023-05-14 20:31:24.142132+00:00,,,,,199.9218809,48.40789487,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-F_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-F_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-F_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-F_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-G,31.833661,-103.899508,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.90506574245781, 31.82878892746811, -103.89429275368562, 31.837901008368]",GAO,2023-05-14 20:31:24.141642+00:00,,,,,135.4052728,54.8569367,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-G_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-G_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-G_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-G_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-H,31.838688,-103.946199,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.95103630551743, 31.8338861466889, -103.94035823422543, 31.842957586083628]",GAO,2023-05-14 20:30:29.994161+00:00,,,,,367.2732153,104.9124224,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-H_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-H_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-H_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-H_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-I,31.824119,-103.960229,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.96651123241458, 31.819276023200167, -103.95573934662343, 31.82838811020214]",GAO,2023-05-14 20:29:35.912448+00:00,,,,,373.2866195,152.4987606,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-I_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-I_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-I_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-I_l3a-ch4-mf-v1_rgb.png
GAO20200721t160234p0000-J,31.797328,-103.991583,2020-07-21T16:02:34+00,Oil & Gas (1B2),CH4,mfm,"[-103.99899617556949, 31.791767795510907, -103.98822740322026, 31.80087996197764]",GAO,2023-05-14 20:28:40.212419+00:00,,,,,132.4843128,65.49689181,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t160234p0000-J_l3a-ch4-mf-v1_plume.tif,GAO20200721t160234p0000-J_l3a-ch4-mf-v1_plume.png,GAO20200721t160234p0000-J_l3a-ch4-mf-v1_rgb.tif,GAO20200721t160234p0000-J_l3a-ch4-mf-v1_rgb.png
GAO20200721t161457p0000-A,31.801161,-103.929694,2020-07-21T16:14:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.93558371170961, 31.796409127675904, -103.92495748601799, 31.80548068490522]",GAO,2023-05-14 20:31:24.150232+00:00,,,,,268.9208777,78.04132128,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t161457p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20200721t161457p0000-A_l3a-ch4-mf-v1_plume.png,GAO20200721t161457p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20200721t161457p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20200721t161457p0000-B,31.842494,-103.8837,2020-07-21T16:14:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.88955561108749, 31.83742374220268, -103.87882958666145, 31.846535568295117]",GAO,2023-05-14 20:26:01.092062+00:00,,,,,276.1412244,86.44458883,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t161457p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20200721t161457p0000-B_l3a-ch4-mf-v1_plume.png,GAO20200721t161457p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20200721t161457p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20200721t161457p0000-C,31.892782,-103.769324,2020-07-21T16:14:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.7752767447084, 31.888335724096564, -103.7645449803278, 31.89748788599997]",GAO,2023-05-14 20:26:54.219781+00:00,,,,,799.4834837,171.6939086,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t161457p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20200721t161457p0000-C_l3a-ch4-mf-v1_plume.png,GAO20200721t161457p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20200721t161457p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20200721t161457p0000-D,31.978082,-103.641881,2020-07-21T16:14:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.64665739058668, 31.973737832674228, -103.63586833990922, 31.982849137208913]",GAO,2023-05-14 20:26:54.203857+00:00,,,,,173.3855261,51.965899,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t161457p0000-D_l3a-ch4-mf-v1_plume.tif,GAO20200721t161457p0000-D_l3a-ch4-mf-v1_plume.png,GAO20200721t161457p0000-D_l3a-ch4-mf-v1_rgb.tif,GAO20200721t161457p0000-D_l3a-ch4-mf-v1_rgb.png
GAO20200721t161457p0000-E,31.977584,-103.617616,2020-07-21T16:14:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.6231404814885, 31.973160608414766, -103.61239929959147, 31.98231235274474]",GAO,2023-05-14 20:30:29.978227+00:00,,,,,811.6529681,126.6756661,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t161457p0000-E_l3a-ch4-mf-v1_plume.tif,GAO20200721t161457p0000-E_l3a-ch4-mf-v1_plume.png,GAO20200721t161457p0000-E_l3a-ch4-mf-v1_rgb.tif,GAO20200721t161457p0000-E_l3a-ch4-mf-v1_rgb.png
GAO20200721t161457p0000-F,31.983678,-103.60242,2020-07-21T16:14:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.60809792101517, 31.979084760011414, -103.5973082228304, 31.988236573163693]",GAO,2023-05-14 20:27:47.145459+00:00,,,,,228.6756192,60.74479163,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t161457p0000-F_l3a-ch4-mf-v1_plume.tif,GAO20200721t161457p0000-F_l3a-ch4-mf-v1_plume.png,GAO20200721t161457p0000-F_l3a-ch4-mf-v1_rgb.tif,GAO20200721t161457p0000-F_l3a-ch4-mf-v1_rgb.png
GAO20200721t161457p0000-G,31.99505549,-103.5925258,2020-07-21T16:14:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.59730397310626, 31.990494214755365, -103.58651297601568, 31.999645991267503]",GAO,2023-05-14 20:28:40.228399+00:00,,,,,183.5230559,48.51354567,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t161457p0000-G_l3a-ch4-mf-v1_plume.tif,GAO20200721t161457p0000-G_l3a-ch4-mf-v1_plume.png,GAO20200721t161457p0000-G_l3a-ch4-mf-v1_rgb.tif,GAO20200721t161457p0000-G_l3a-ch4-mf-v1_rgb.png
GAO20200721t161457p0000-H,31.979064,-103.623359,2020-07-21T16:14:57+00,Oil & Gas (1B2),CH4,mfm,"[-103.62968229804567, 31.975179918197057, -103.61894086374544, 31.984331676201304]",GAO,2023-05-14 20:29:35.911111+00:00,,,,,389.6912526,105.8429411,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t161457p0000-H_l3a-ch4-mf-v1_plume.tif,GAO20200721t161457p0000-H_l3a-ch4-mf-v1_plume.png,GAO20200721t161457p0000-H_l3a-ch4-mf-v1_rgb.tif,GAO20200721t161457p0000-H_l3a-ch4-mf-v1_rgb.png
GAO20200721t162841p0000-A,31.84096943,-103.8472416,2020-07-21T16:28:41+00,Oil & Gas (1B2),CH4,mfm,"[-103.85304481139622, 31.836571338385074, -103.84227116518643, 31.845683206851376]",GAO,2023-05-14 20:26:54.207846+00:00,,,,,85.07114009,20.51239401,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t162841p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20200721t162841p0000-A_l3a-ch4-mf-v1_plume.png,GAO20200721t162841p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20200721t162841p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20200721t162841p0000-B,32.031223,-103.494589,2020-07-21T16:28:41+00,Oil & Gas (1B2),CH4,mfm,"[-103.50167404146762, 32.02784159717574, -103.49092686650502, 32.03699298760289]",GAO,2023-05-14 20:26:54.203664+00:00,,,,,653.7094224,157.2309449,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t162841p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20200721t162841p0000-B_l3a-ch4-mf-v1_plume.png,GAO20200721t162841p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20200721t162841p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20200721t162841p0000-C,32.027361,-103.499806,2020-07-21T16:28:41+00,Oil & Gas (1B2),CH4,mfm,"[-103.51197413145277, 32.0242731736738, -103.49807475270325, 32.03609712628179]",GAO,2023-05-14 20:28:40.227745+00:00,,,,,1364.919707,286.0578255,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t162841p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20200721t162841p0000-C_l3a-ch4-mf-v1_plume.png,GAO20200721t162841p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20200721t162841p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20200721t162841p0000-D,31.983779,-103.602606,2020-07-21T16:28:41+00,Oil & Gas (1B2),CH4,mfm,"[-103.60795199902138, 31.979286136541933, -103.59716241022866, 31.988397344587952]",GAO,2023-05-14 20:26:54.203327+00:00,,,,,191.7755483,103.8122862,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t162841p0000-D_l3a-ch4-mf-v1_plume.tif,GAO20200721t162841p0000-D_l3a-ch4-mf-v1_plume.png,GAO20200721t162841p0000-D_l3a-ch4-mf-v1_rgb.tif,GAO20200721t162841p0000-D_l3a-ch4-mf-v1_rgb.png
GAO20200721t162841p0000-E,31.97918,-103.623614,2020-07-21T16:28:41+00,Oil & Gas (1B2),CH4,mfm,"[-103.63016387825064, 31.974819781372574, -103.6194224843768, 31.98397154084728]",GAO,2023-05-14 20:30:29.972854+00:00,,,,,352.4960652,118.4975771,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t162841p0000-E_l3a-ch4-mf-v1_plume.tif,GAO20200721t162841p0000-E_l3a-ch4-mf-v1_plume.png,GAO20200721t162841p0000-E_l3a-ch4-mf-v1_rgb.tif,GAO20200721t162841p0000-E_l3a-ch4-mf-v1_rgb.png
GAO20200721t162841p0000-F,31.94554407,-103.6496959,2020-07-21T16:28:41+00,Oil & Gas (1B2),CH4,mfm,"[-103.65575107907428, 31.941197989016274, -103.64501351080527, 31.950349839354708]",GAO,2023-05-14 20:26:54.218683+00:00,,,,,438.4084701,126.1296047,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t162841p0000-F_l3a-ch4-mf-v1_plume.tif,GAO20200721t162841p0000-F_l3a-ch4-mf-v1_plume.png,GAO20200721t162841p0000-F_l3a-ch4-mf-v1_rgb.tif,GAO20200721t162841p0000-F_l3a-ch4-mf-v1_rgb.png
GAO20200721t164206p0000-A,32.001612,-103.529633,2020-07-21T16:42:06+00,Oil & Gas (1B2),CH4,mfm,"[-103.53616878173781, 31.99808473366538, -103.52542509148154, 32.00719563736059]",GAO,2023-05-14 20:28:40.213961+00:00,,,,,680.2872982,238.8451077,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t164206p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20200721t164206p0000-A_l3a-ch4-mf-v1_plume.png,GAO20200721t164206p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20200721t164206p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20200721t165531p0000-A,31.783768,-103.842738,2020-07-21T16:55:31+00,Oil & Gas (1B2),CH4,mfm,"[-103.84738485264617, 31.779239625588122, -103.83661770916, 31.78839214443845]",GAO,2023-05-14 20:26:54.207131+00:00,,,,,114.1993538,47.08748908,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t165531p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20200721t165531p0000-A_l3a-ch4-mf-v1_plume.png,GAO20200721t165531p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20200721t165531p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20200721t165531p0000-B,31.765806,-103.887673,2020-07-21T16:55:31+00,Oil & Gas (1B2),CH4,mfm,"[-103.89490193840605, 31.759850174779306, -103.8841370573553, 31.768962192878163]",GAO,2023-05-14 20:29:35.914396+00:00,,,,,177.7619876,48.29807879,,,,,hrrr,Global Airborne Observatory,ASU GDCS,GAO20200721t165531p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20200721t165531p0000-B_l3a-ch4-mf-v1_plume.png,GAO20200721t165531p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20200721t165531p0000-B_l3a-ch4-mf-v1_rgb.png
