plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,rgb_tif,rgb_png
GAO20211029t162950p0000-A,29.222418,-90.480004,2021-10-29T16:29:50Z,Oil & Gas (1B2),CH4,mf,"[-90.48251125285584, 29.213584918985298, -90.46656368945371, 29.227471621561083]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1119.628912,311.3665401,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211029t162950p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211029t162950p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211029t162950p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211029t162950p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211029t163321p0000-A,29.206186,-90.508692,2021-10-29T16:33:21Z,Oil & Gas (1B2),CH4,mf,"[-90.51234119484569, 29.202295409858586, -90.50407983859502, 29.20950651497798]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,2694.36853,1345.435202,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211029t163321p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211029t163321p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211029t163321p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211029t163321p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211029t165135p0000-A,29.047334,-90.162671,2021-10-29T16:51:35Z,Oil & Gas (1B2),CH4,mf,"[-90.16635805273914, 29.043529882837998, -90.15818291152681, 29.05070824464754]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,3623.724036,2640.250798,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211029t165135p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211029t165135p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211029t165135p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211029t165135p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211029t165646p0000-A,28.9853322,-90.161532,2021-10-29T16:56:46Z,Oil & Gas (1B2),CH4,mf,"[-90.16635392994898, 28.981873169362366, -90.15818362687757, 28.98905156643613]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1270.740872,422.3872713,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211029t165646p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211029t165646p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211029t165646p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211029t165646p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211029t180154p0000-A,29.1329107,-89.387937,2021-10-29T18:01:54Z,Oil & Gas (1B2),CH4,mf,"[-89.39126648784308, 29.12864873493589, -89.3830170943278, 29.135886031771463]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,686.3236566,217.1822267,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211029t180154p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211029t180154p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211029t180154p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211029t180154p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t165636p0000-A,29.4542232,-91.91919,2021-10-30T16:56:36Z,Oil & Gas (1B2),CH4,mf,"[-91.92204711890913, 29.449933135867433, -91.91307382156862, 29.45771514874071]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1218.503333,465.5446598,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t165636p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t165636p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t165636p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t165636p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t170513p0000-A,29.441379,-92.06201,2021-10-30T17:05:13Z,Oil & Gas (1B2),CH4,mf,"[-92.06460180379189, 29.437807664046556, -92.05653392961197, 29.444865154915355]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,2885.208789,1072.559816,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t170513p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t170513p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t170513p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t170513p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t171255p0000-A,29.3323084,-91.870518,2021-10-30T17:12:55Z,Oil & Gas (1B2),CH4,mf,"[-91.87364362510803, 29.32622699472375, -91.86117562356263, 29.337065077928735]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,2894.476394,804.9683013,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t171255p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t171255p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t171255p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t171255p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t171616p0000-A,29.333335,-91.871542,2021-10-30T17:16:16Z,Oil & Gas (1B2),CH4,mf,"[-91.87325331153497, 29.325655160507942, -91.8610024299225, 29.336304029139477]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1310.074604,326.4517577,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t171616p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t171616p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t171616p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t171616p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t172120p0000-A,29.37913,-91.752918,2021-10-30T17:21:20Z,Oil & Gas (1B2),CH4,mf,"[-91.75504366255791, 29.374976564278526, -91.74690904347031, 29.382065053293974]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,720.9220169,257.9394402,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t172120p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t172120p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t172120p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t172120p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t173049p0000-A,29.19003565,-91.61726615,2021-10-30T17:30:49Z,Oil & Gas (1B2),CH4,mf,"[-91.62008199250712, 29.186381668019706, -91.61196251850811, 29.193470032493078]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,591.4521179,355.1939716,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t173049p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t173049p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t173049p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t173049p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t175048p0000-A,28.954671,-90.96037,2021-10-30T17:50:48Z,Oil & Gas (1B2),CH4,mf,"[-90.964074371752, 28.950759846154824, -90.95593916425308, 28.957878201192383]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,605.2681752,280.6840122,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t175048p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t175048p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t175048p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t175048p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t175723p0000-A,28.954983,-90.960252,2021-10-30T17:57:23Z,Oil & Gas (1B2),CH4,mf,"[-90.96410049113071, 28.9512334713911, -90.95589314451178, 28.95844641001354]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1111.408526,291.0857952,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t175723p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t175723p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t175723p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t175723p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211030t180729p0000-A,29.026641,-90.842923,2021-10-30T18:07:29Z,Oil & Gas (1B2),CH4,mf,"[-90.8455326330797, 29.022775614772346, -90.8373560124372, 29.02992522446332]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,251.2628582,71.11556531,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211030t180729p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211030t180729p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211030t180729p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211030t180729p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211031t161406p0000-A,29.247377,-89.050081,2021-10-31T16:14:06Z,Oil & Gas (1B2),CH4,mf,"[-89.05346856524847, 29.241687972352846, -89.0449599962547, 29.24911199857908]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,260.8662229,83.79953238,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t161406p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211031t161406p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211031t161406p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211031t161406p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211031t161406p0000-B,29.253332,-89.045138,2021-10-31T16:14:06Z,Oil & Gas (1B2),CH4,mf,"[-89.04947045163304, 29.249267750775584, -89.04117772859874, 29.256534370556906]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,126.6781993,46.65028817,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t161406p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20211031t161406p0000-B_l3a-ch4-mf-v1_plume.png,GAO20211031t161406p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20211031t161406p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20211031t161732p0000-A,29.241341,-89.076186,2021-10-31T16:17:32Z,Oil & Gas (1B2),CH4,mf,"[-89.08501881833101, 29.2287993856642, -89.06753431212088, 29.244056570722073]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,320.7106063,123.1902307,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t161732p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211031t161732p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211031t161732p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211031t161732p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211031t161732p0000-B,29.251247,-89.087781,2021-10-31T16:17:32Z,Oil & Gas (1B2),CH4,mf,"[-89.09126245614453, 29.24586011068651, -89.08293365071317, 29.25309553886765]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,3072.275467,1311.75239,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t161732p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20211031t161732p0000-B_l3a-ch4-mf-v1_plume.png,GAO20211031t161732p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20211031t161732p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20211031t162030p0000-A,29.253456,-89.045133,2021-10-31T16:20:30Z,Oil & Gas (1B2),CH4,mf,"[-89.04972684932027, 29.249149138411322, -89.04143413397132, 29.25641575988372]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,254.1950569,100.1724872,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t162030p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211031t162030p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211031t162030p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211031t162030p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211031t162417p0000-A,29.241096,-89.076621,2021-10-31T16:24:17Z,Oil & Gas (1B2),CH4,mf,"[-89.08086525037278, 29.23643706146353, -89.07253728228082, 29.24367242846045]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,533.516906,145.8442886,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t162417p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211031t162417p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211031t162417p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211031t162417p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211031t162417p0000-B,29.251247,-89.087781,2021-10-31T16:24:17Z,Oil & Gas (1B2),CH4,mf,"[-89.10119711785485, 29.2333762606874, -89.07736574807441, 29.254201756101708]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,852.7147477,191.4454436,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t162417p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20211031t162417p0000-B_l3a-ch4-mf-v1_plume.png,GAO20211031t162417p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20211031t162417p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20211031t162417p0000-C,29.264317,-89.082655,2021-10-31T16:24:17Z,Oil & Gas (1B2),CH4,mf,"[-89.08778499008893, 29.25872572233291, -89.07949122728596, 29.265992581192098]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,567.4757361,340.0403079,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t162417p0000-C_l3a-ch4-mf-v1_plume.tif,GAO20211031t162417p0000-C_l3a-ch4-mf-v1_plume.png,GAO20211031t162417p0000-C_l3a-ch4-mf-v1_rgb.tif,GAO20211031t162417p0000-C_l3a-ch4-mf-v1_rgb.png
GAO20211031t162417p0000-D,29.253331,-89.086066,2021-10-31T16:24:17Z,Oil & Gas (1B2),CH4,mf,"[-89.09021052575488, 29.248921217354013, -89.08191743109039, 29.256156729753137]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,83.85002985,33.22924384,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t162417p0000-D_l3a-ch4-mf-v1_plume.tif,GAO20211031t162417p0000-D_l3a-ch4-mf-v1_plume.png,GAO20211031t162417p0000-D_l3a-ch4-mf-v1_rgb.tif,GAO20211031t162417p0000-D_l3a-ch4-mf-v1_rgb.png
GAO20211031t162814p0000-A,29.28488671,-89.09875707,2021-10-31T16:28:14Z,Oil & Gas (1B2),CH4,mf,"[-89.1030257158015, 29.28094186585075, -89.0947299478018, 29.288177443997817]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,46.14446536,11.77408849,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t162814p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211031t162814p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211031t162814p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211031t162814p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211031t163541p0000-A,29.354547,-88.934693,2021-10-31T16:35:41Z,Oil & Gas (1B2),CH4,mf,"[-88.94660872904295, 29.34073390462211, -88.92784413367882, 29.357090086243005]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,480.87744,153.5172465,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t163541p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211031t163541p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211031t163541p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211031t163541p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211031t170733p0000-A,29.563979,-89.338222,2021-10-31T17:07:33Z,Oil & Gas (1B2),CH4,mf,"[-89.3420645762963, 29.56069747521333, -89.33378070196771, 29.56793427323875]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,18044.09006,29317.10722,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211031t170733p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211031t170733p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211031t170733p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211031t170733p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t171105p0000-A,29.756172,-92.556321,2021-11-01T17:11:05Z,Oil & Gas (1B2),CH4,mf,"[-92.56133742540675, 29.753088932862035, -92.55320768345815, 29.76014669917706]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,699.7432235,751.8272226,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t171105p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t171105p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t171105p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t171105p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t174026p0000-A,29.454477,-91.920025999999993,2021-11-01T17:40:26Z,Oil & Gas (1B2),CH4,mf,"[-91.9256067385427, 29.451224403726208, -91.91742947331345, 29.45831320388382]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,329.7001883,193.4530443,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t174026p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t174026p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t174026p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t174026p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t174719p0000-A,29.441888,-92.062148,2021-11-01T17:47:19Z,Oil & Gas (1B2),CH4,mf,"[-92.07096609013895, 29.436246995464373, -92.05946123038736, 29.446234613675895]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1841.691117,578.644434,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t174719p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t174719p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t174719p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t174719p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t175526p0000-A,29.332617,-91.871717,2021-11-01T17:55:26Z,Oil & Gas (1B2),CH4,mf,"[-91.88410152387448, 29.325626161327737, -91.8680918406758, 29.33958325329132]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,2363.216813,538.1653082,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t175526p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t175526p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t175526p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t175526p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t181621p0000-A,29.061753,-91.447123,2021-11-01T18:16:21Z,Oil & Gas (1B2),CH4,mf,"[-91.45237078011435, 29.057989420581638, -91.4441895587412, 29.065172113960564]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,608.5285784,267.3370194,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t181621p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t181621p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t181621p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t181621p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t183703p0000-A,29.02661698,-90.84341326,2021-11-01T18:37:03Z,Oil & Gas (1B2),CH4,mf,"[-90.85688861994397, 29.01703054784917, -90.84031963807897, 29.03155019504973]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,336.6992224,124.8629206,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t183703p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t183703p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t183703p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t183703p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t184524p0000-A,28.868145,-90.491446,2021-11-01T18:45:24Z,Oil & Gas (1B2),CH4,mf,"[-90.50214277189883, 28.85965084639494, -90.48948560959853, 28.870735456961363]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,708.9444858,187.6743489,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t184524p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t184524p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t184524p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t184524p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t185428p0000-A,28.9287,-90.352884,2021-11-01T18:54:28Z,Oil & Gas (1B2),CH4,mf,"[-90.36025078137777, 28.923687557172133, -90.35057289989074, 28.932157918713575]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,704.2249422,410.4245502,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t185428p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t185428p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t185428p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t185428p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211101t191221p0000-A,28.972737,-89.797506,2021-11-01T19:12:21Z,Oil & Gas (1B2),CH4,mf,"[-89.80202998468944, 28.968801388383916, -89.79375474068941, 28.976072485631892]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,201.0671412,64.113004,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211101t191221p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211101t191221p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211101t191221p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211101t191221p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t154725p0000-A,28.989076,-89.266868,2021-11-02T15:47:25Z,Oil & Gas (1B2),CH4,mf,"[-89.27569911180683, 28.978059391577627, -89.26095199219286, 28.990990907043663]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,584.2463669,417.0331327,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t154725p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t154725p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t154725p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t154725p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t155041p0000-A,28.989076,-89.266868,2021-11-02T15:50:41Z,Oil & Gas (1B2),CH4,mf,"[-89.27088508035446, 28.98458117224537, -89.26257610049355, 28.99184919816783]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1799.635247,273.243782,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t155041p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t155041p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t155041p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t155041p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t155341p0000-A,28.989172,-89.266676,2021-11-02T15:53:41Z,Oil & Gas (1B2),CH4,mf,"[-89.2716493169806, 28.98431828113679, -89.26334024772947, 28.991554941091096]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1196.340124,388.570262,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t155341p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t155341p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t155341p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t155341p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t155612p0000-A,28.989172,-89.266676,2021-11-02T15:56:12Z,Oil & Gas (1B2),CH4,mf,"[-89.2733524445336, 28.98168536708163, -89.26209397603748, 28.99156498309448]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1754.062615,499.2907743,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t155612p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t155612p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t155612p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t155612p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t155901p0000-A,28.989172,-89.266676,2021-11-02T15:59:01Z,Oil & Gas (1B2),CH4,mf,"[-89.28165291942733, 28.973650169607033, -89.25881275590442, 28.993629787540886]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1924.537725,480.7845231,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t155901p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t155901p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t155901p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t155901p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t161100p0000-A,29.247295,-89.05033,2021-11-02T16:11:00Z,Oil & Gas (1B2),CH4,mf,"[-89.05455182873493, 29.243454916948338, -89.04625943258095, 29.250690206486958]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,912.1579644,422.6406605,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t161100p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t161100p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t161100p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t161100p0000-A_l3a-ch4-mf-v1_rgb.png
GAO20211102t161100p0000-B,29.249925,-89.060687,2021-11-02T16:11:00Z,Oil & Gas (1B2),CH4,mf,"[-89.06462808994932, 29.24615039900741, -89.05629955925954, 29.253417024133157]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,1396.926673,790.4913708,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t161100p0000-B_l3a-ch4-mf-v1_plume.tif,GAO20211102t161100p0000-B_l3a-ch4-mf-v1_plume.png,GAO20211102t161100p0000-B_l3a-ch4-mf-v1_rgb.tif,GAO20211102t161100p0000-B_l3a-ch4-mf-v1_rgb.png
GAO20211102t161420p0000-A,29.249925,-89.060687,2021-11-02T16:14:20Z,Oil & Gas (1B2),CH4,mf,"[-89.0650200466289, 29.24531008958895, -89.05669158105215, 29.252576717586766]",GAO,2023-05-14T20:34:00Z,NA,NA,NA,NA,3345.842745,2163.658843,NA,NA,NA,NA,hrrr,Global Airborne Observatory,ASU GDCS,GAO20211102t161420p0000-A_l3a-ch4-mf-v1_plume.tif,GAO20211102t161420p0000-A_l3a-ch4-mf-v1_plume.png,GAO20211102t161420p0000-A_l3a-ch4-mf-v1_rgb.tif,GAO20211102t161420p0000-A_l3a-ch4-mf-v1_rgb.png
